Batch_ID,Stage,Start_Time_Min,End_Time_Min,Duration_Min
Бородинский_batch_4,Комбинирование,0,21,21
Немецкий хлеб_batch_1,Комбинирование,0,4,4
Бородинский_batch_1,Комбинирование,4,25,21
Немецкий хлеб_batch_1,Смешивание,4,14,10
Немецкий хлеб_batch_1,Формовка,14,16,2
Немецкий хлеб_batch_1,Расстойка,16,41,25
Бородинский_batch_3,Комбинирование,21,42,21
Бородинский_batch_4,Смешивание,21,31,10
Бородинский_batch_1,Смешивание,25,35,10
Бородинский_batch_2,Комбинирование,25,46,21
Бородинский_batch_4,Формовка,31,42,11
Бородинский_batch_1,Формовка,35,46,11
Немецкий хлеб_batch_1,Выпекание,41,66,25
Бородинский_batch_3,Смешивание,42,52,10
Бородинский_batch_4,Расстойка,42,62,20
Бородинский_batch_5,Комбинирование,42,61,19
Бородинский_batch_1,Расстойка,46,66,20
Бородинский_batch_2,Смешивание,46,56,10
Диета_batch_1,Комбинирование,46,67,21
Бородинский_batch_3,Формовка,52,63,11
Бородинский_batch_2,Формовка,56,67,11
Бородинский_batch_5,Смешивание,61,71,10
Диета_batch_2,Комбинирование,61,82,21
Бородинский_batch_4,Выпекание,62,117,55
Бородинский_batch_3,Расстойка,63,83,20
Бородинский_batch_1,Выпекание,66,121,55
Немецкий хлеб_batch_1,Остывание,66,141,75
Бородинский_batch_2,Расстойка,67,87,20
Диета_batch_1,Смешивание,67,77,10
Формовой_batch_19,Комбинирование,67,88,21
Бородинский_batch_5,Формовка,71,81,10
Диета_batch_1,Формовка,77,88,11
Бородинский_batch_5,Расстойка,81,101,20
Диета_batch_2,Смешивание,82,92,10
Мини формовой_batch_1,Комбинирование,82,103,21
Бородинский_batch_3,Выпекание,83,138,55
Бородинский_batch_2,Выпекание,87,142,55
Диета_batch_1,Расстойка,88,126,38
Формовой_batch_13,Комбинирование,88,109,21
Формовой_batch_19,Смешивание,88,100,12
Диета_batch_2,Формовка,92,103,11
Формовой_batch_19,Формовка,100,111,11
Бородинский_batch_5,Выпекание,101,156,55
Диета_batch_2,Расстойка,103,141,38
Мини формовой_batch_1,Смешивание,103,115,12
Формовой_batch_17,Комбинирование,103,124,21
Формовой_batch_13,Смешивание,109,121,12
Формовой_batch_16,Комбинирование,109,130,21
Формовой_batch_19,Расстойка,111,136,25
Мини формовой_batch_1,Формовка,115,126,11
Бородинский_batch_4,Остывание,117,237,120
Бородинский_batch_1,Остывание,121,241,120
Формовой_batch_13,Формовка,121,132,11
Формовой_batch_11,Комбинирование,124,145,21
Формовой_batch_17,Смешивание,124,136,12
Диета_batch_1,Выпекание,126,161,35
Мини формовой_batch_1,Расстойка,126,151,25
Формовой_batch_16,Смешивание,130,142,12
Формовой_batch_5,Комбинирование,130,151,21
Формовой_batch_13,Расстойка,132,157,25
Формовой_batch_17,Формовка,136,147,11
Формовой_batch_19,Выпекание,136,181,45
Бородинский_batch_3,Остывание,138,258,120
Диета_batch_2,Выпекание,141,176,35
Бородинский_batch_2,Остывание,142,262,120
Формовой_batch_16,Формовка,142,153,11
Формовой_batch_11,Смешивание,145,157,12
Формовой_batch_4,Комбинирование,145,166,21
Формовой_batch_17,Расстойка,147,172,25
Мини формовой_batch_1,Выпекание,151,196,45
Формовой_batch_14,Комбинирование,151,172,21
Формовой_batch_5,Смешивание,151,163,12
Формовой_batch_16,Расстойка,153,178,25
Бородинский_batch_5,Остывание,156,276,120
Формовой_batch_11,Формовка,157,168,11
Формовой_batch_13,Выпекание,157,202,45
Диета_batch_1,Остывание,161,251,90
Формовой_batch_5,Формовка,163,174,11
Формовой_batch_15,Комбинирование,166,187,21
Формовой_batch_4,Смешивание,166,178,12
Формовой_batch_11,Расстойка,168,193,25
Формовой_batch_14,Смешивание,172,184,12
Формовой_batch_17,Выпекание,172,217,45
Формовой_batch_9,Комбинирование,172,193,21
Формовой_batch_5,Расстойка,174,199,25
Диета_batch_2,Остывание,176,266,90
Формовой_batch_16,Выпекание,178,223,45
Формовой_batch_4,Формовка,178,189,11
Формовой_batch_19,Остывание,181,271,90
Формовой_batch_14,Формовка,184,195,11
Формовой_batch_15,Смешивание,187,199,12
Формовой_batch_2,Комбинирование,187,208,21
Формовой_batch_4,Расстойка,189,214,25
Формовой_batch_11,Выпекание,193,238,45
Формовой_batch_18,Комбинирование,193,214,21
Формовой_batch_9,Смешивание,193,205,12
Формовой_batch_14,Расстойка,195,220,25
Мини формовой_batch_1,Остывание,196,286,90
Формовой_batch_15,Формовка,199,210,11
Формовой_batch_5,Выпекание,199,244,45
Формовой_batch_13,Остывание,202,292,90
Формовой_batch_9,Формовка,205,216,11
Формовой_batch_12,Комбинирование,208,229,21
Формовой_batch_2,Смешивание,208,220,12
Формовой_batch_15,Расстойка,210,235,25
Формовой_batch_1,Комбинирование,214,235,21
Формовой_batch_18,Смешивание,214,226,12
Формовой_batch_4,Выпекание,214,259,45
Формовой_batch_9,Расстойка,216,241,25
Формовой_batch_17,Остывание,217,307,90
Формовой_batch_14,Выпекание,220,265,45
Формовой_batch_2,Формовка,220,231,11
Формовой_batch_16,Остывание,223,313,90
Формовой_batch_18,Формовка,226,237,11
Мини формовой_batch_2,Комбинирование,229,250,21
Формовой_batch_12,Смешивание,229,241,12
Формовой_batch_2,Расстойка,231,256,25
Формовой_batch_1,Смешивание,235,247,12
Формовой_batch_15,Выпекание,235,280,45
Формовой_batch_7,Комбинирование,235,256,21
Формовой_batch_18,Расстойка,237,262,25
Формовой_batch_11,Остывание,238,328,90
Формовой_batch_12,Формовка,241,252,11
Формовой_batch_9,Выпекание,241,286,45
Формовой_batch_5,Остывание,244,334,90
Формовой_batch_1,Формовка,247,258,11
Мини формовой_batch_2,Смешивание,250,262,12
Мини формовой_batch_3,Комбинирование,250,271,21
Формовой_batch_12,Расстойка,252,277,25
Формовой_batch_2,Выпекание,256,301,45
Формовой_batch_3,Комбинирование,256,277,21
Формовой_batch_7,Смешивание,256,268,12
Формовой_batch_1,Расстойка,258,283,25
Формовой_batch_4,Остывание,259,349,90
Мини формовой_batch_2,Формовка,262,273,11
Формовой_batch_18,Выпекание,262,307,45
Формовой_batch_14,Остывание,265,355,90
Формовой_batch_7,Формовка,268,279,11
Мини формовой_batch_3,Смешивание,271,283,12
Формовой_batch_8,Комбинирование,271,292,21
Мини формовой_batch_2,Расстойка,273,298,25
Формовой_batch_12,Выпекание,277,322,45
Формовой_batch_3,Смешивание,277,289,12
Формовой_batch_6,Комбинирование,277,298,21
Формовой_batch_7,Расстойка,279,304,25
Формовой_batch_15,Остывание,280,370,90
Мини формовой_batch_3,Формовка,283,294,11
Формовой_batch_1,Выпекание,283,328,45
Формовой_batch_9,Остывание,286,376,90
Формовой_batch_3,Формовка,289,300,11
Формовой_batch_10,Комбинирование,292,313,21
Формовой_batch_8,Смешивание,292,304,12
Мини формовой_batch_3,Расстойка,294,319,25
Мини формовой_batch_2,Выпекание,298,343,45
Формовой_batch_20,Комбинирование,298,301,3
Формовой_batch_6,Смешивание,298,310,12
Формовой_batch_3,Расстойка,300,325,25
Мини формовой_batch_4,Комбинирование,301,303,2
Формовой_batch_2,Остывание,301,391,90
Формовой_batch_20,Смешивание,302,314,12
Багет новый_batch_2,Комбинирование,303,324,21
Мини формовой_batch_4,Смешивание,304,316,12
Формовой_batch_7,Выпекание,304,349,45
Формовой_batch_8,Формовка,304,315,11
Формовой_batch_18,Остывание,307,397,90
Формовой_batch_6,Формовка,310,321,11
Булочка для гамбургера большой с кунжутом_batch_1,Комбинирование,313,334,21
Формовой_batch_10,Смешивание,313,325,12
Формовой_batch_20,Формовка,315,317,2
Формовой_batch_8,Расстойка,315,340,25
Мини формовой_batch_4,Формовка,317,318,1
Формовой_batch_20,Расстойка,317,342,25
Мини формовой_batch_4,Расстойка,318,343,25
Мини формовой_batch_3,Выпекание,319,364,45
Формовой_batch_6,Расстойка,321,346,25
Формовой_batch_12,Остывание,322,412,90
Багет новый_batch_2,Смешивание,324,334,10
Диета_batch_3,Комбинирование,324,327,3
Формовой_batch_10,Формовка,325,336,11
Формовой_batch_3,Выпекание,325,370,45
Багет новый_batch_1,Комбинирование,327,348,21
Диета_batch_3,Смешивание,327,337,10
Формовой_batch_1,Остывание,328,418,90
Багет новый_batch_2,Формовка,334,345,11
Батон Нарезной_batch_1,Комбинирование,334,355,21
Булочка для гамбургера большой с кунжутом_batch_1,Смешивание,334,344,10
Формовой_batch_10,Расстойка,336,361,25
Диета_batch_3,Формовка,337,339,2
Формовой_batch_8,Выпекание,340,385,45
Диета_batch_3,Расстойка,342,380,38
Формовой_batch_20,Выпекание,342,387,45
Мини формовой_batch_2,Остывание,343,433,90
Мини формовой_batch_4,Выпекание,343,388,45
Булочка для гамбургера большой с кунжутом_batch_1,Формовка,344,355,11
Багет новый_batch_2,Расстойка,345,370,25
Багет новый_batch_1,Смешивание,348,358,10
Любимый_batch_1,Комбинирование,348,369,21
Формовой_batch_6,Выпекание,349,394,45
Формовой_batch_7,Остывание,349,439,90
Батон Нарезной_batch_1,Смешивание,355,365,10
Любимый_batch_2,Комбинирование,355,376,21
Булочка для гамбургера большой с кунжутом_batch_1,Расстойка,357,382,25
Багет новый_batch_1,Формовка,358,369,11
Мини формовой_batch_3,Остывание,364,454,90
Формовой_batch_10,Выпекание,364,409,45
Батон Нарезной_batch_1,Формовка,365,376,11
Багет новый_batch_1,Расстойка,369,394,25
Любимый_batch_1,Смешивание,369,379,10
Любимый_batch_4,Комбинирование,369,390,21
Багет новый_batch_2,Выпекание,370,395,25
Формовой_batch_3,Остывание,370,460,90
Батон Нарезной_batch_1,Расстойка,376,401,25
Батон Нарезной_batch_2,Комбинирование,376,397,21
Любимый_batch_2,Смешивание,376,386,10
Любимый_batch_1,Формовка,379,390,11
Диета_batch_3,Выпекание,385,420,35
Формовой_batch_8,Остывание,385,475,90
Любимый_batch_2,Формовка,386,397,11
Булочка для гамбургера большой с кунжутом_batch_1,Выпекание,387,409,22
Формовой_batch_20,Остывание,387,477,90
Мини формовой_batch_4,Остывание,388,478,90
Любимый_batch_1,Расстойка,390,415,25
Любимый_batch_4,Смешивание,390,400,10
Отрубной (общий)_batch_1,Комбинирование,390,411,21
Багет новый_batch_1,Выпекание,394,419,25
Формовой_batch_6,Остывание,394,484,90
Багет новый_batch_2,Остывание,395,470,75
Батон Нарезной_batch_2,Смешивание,397,407,10
Любимый_batch_2,Расстойка,397,422,25
Семейный_batch_2,Комбинирование,397,418,21
Любимый_batch_4,Формовка,400,411,11
Батон Нарезной_batch_1,Выпекание,401,418,17
Батон Нарезной_batch_2,Формовка,407,418,11
Формовой_batch_10,Остывание,409,499,90
Жайлы_batch_1,Комбинирование,411,432,21
Любимый_batch_4,Расстойка,411,436,25
Отрубной (общий)_batch_1,Смешивание,411,421,10
Любимый_batch_1,Выпекание,415,432,17
Батон Нарезной_batch_1,Остывание,418,478,60
Батон Нарезной_batch_2,Расстойка,418,443,25
Батон Нарезной_batch_3,Комбинирование,418,439,21
Семейный_batch_2,Смешивание,418,428,10
Багет новый_batch_1,Остывание,419,494,75
Диета_batch_3,Остывание,420,510,90
Отрубной (общий)_batch_1,Формовка,421,432,11
Любимый_batch_2,Выпекание,422,439,17
Семейный_batch_2,Формовка,428,439,11
Жайлы_batch_1,Смешивание,432,442,10
Любимый_batch_1,Остывание,432,492,60
Отрубной (общий)_batch_1,Расстойка,432,457,25
Семейный_batch_1,Комбинирование,432,453,21
Любимый_batch_4,Выпекание,436,453,17
Батон Нарезной_batch_3,Смешивание,439,449,10
Любимый_batch_2,Остывание,439,499,60
Любимый_batch_3,Комбинирование,439,460,21
Семейный_batch_2,Расстойка,439,464,25
Жайлы_batch_1,Формовка,442,453,11
Батон Нарезной_batch_2,Выпекание,443,460,17
Батон Нарезной_batch_3,Формовка,449,460,11
Жайлы_batch_1,Расстойка,453,478,25
Любимый_batch_4,Остывание,453,513,60
Премиум_batch_1,Комбинирование,453,458,5
Семейный_batch_1,Смешивание,453,463,10
Отрубной (общий)_batch_1,Выпекание,457,474,17
Плетенка_batch_1,Комбинирование,458,478,20
Премиум_batch_1,Смешивание,458,468,10
Багет новый_batch_3,Комбинирование,460,464,4
Батон Нарезной_batch_2,Остывание,460,520,60
Батон Нарезной_batch_3,Расстойка,460,485,25
Любимый_batch_3,Смешивание,460,470,10
Семейный_batch_1,Формовка,463,474,11
Багет новый_batch_3,Смешивание,464,474,10
Семейный_batch_2,Выпекание,464,481,17
Чиабатта_batch_1,Комбинирование,464,468,4
Премиум_batch_1,Формовка,468,471,3
Хлеб «Зерновой»_batch_2,Комбинирование,468,471,3
Чиабатта_batch_1,Смешивание,468,478,10
Береке_batch_1,Комбинирование,471,492,21
Любимый_batch_3,Формовка,471,482,11
Премиум_batch_1,Расстойка,471,496,25
Хлеб «Зерновой»_batch_2,Смешивание,471,481,10
Багет новый_batch_3,Формовка,474,477,3
Отрубной (общий)_batch_1,Остывание,474,534,60
Семейный_batch_1,Расстойка,474,499,25
Багет новый_batch_3,Расстойка,477,502,25
Жайлы_batch_1,Выпекание,478,495,17
Плетенка_batch_1,Смешивание,478,488,10
Сэндвич_batch_5,Комбинирование,478,499,21
Чиабатта_batch_1,Формовка,478,480,2
Чиабатта_batch_1,Расстойка,480,505,25
Семейный_batch_2,Остывание,481,541,60
Хлеб «Зерновой»_batch_2,Формовка,481,483,2
Любимый_batch_3,Расстойка,482,507,25
Хлеб «Зерновой»_batch_2,Расстойка,483,508,25
Батон Нарезной_batch_3,Выпекание,485,502,17
Плетенка_batch_1,Формовка,488,499,11
Береке_batch_1,Смешивание,492,502,10
Сэндвич_batch_1,Комбинирование,492,513,21
Жайлы_batch_1,Остывание,495,555,60
Премиум_batch_1,Выпекание,496,521,25
Плетенка_batch_1,Расстойка,499,524,25
Семейный_batch_1,Выпекание,499,516,17
Сэндвич_batch_5,Смешивание,499,509,10
Сэндвич_batch_7,Комбинирование,499,520,21
Багет новый_batch_3,Выпекание,502,527,25
Батон Нарезной_batch_3,Остывание,502,562,60
Береке_batch_1,Формовка,502,513,11
Чиабатта_batch_1,Выпекание,505,530,25
Любимый_batch_3,Выпекание,507,524,17
Хлеб «Зерновой»_batch_2,Выпекание,508,533,25
Сэндвич_batch_5,Формовка,509,520,11
Береке_batch_1,Расстойка,513,533,20
Сэндвич_batch_1,Смешивание,513,523,10
Сэндвич_batch_8,Комбинирование,513,534,21
Семейный_batch_1,Остывание,516,576,60
Сэндвич_batch_17,Комбинирование,520,541,21
Сэндвич_batch_5,Расстойка,520,545,25
Сэндвич_batch_7,Смешивание,520,530,10
Премиум_batch_1,Остывание,521,596,75
Сэндвич_batch_1,Формовка,523,534,11
Любимый_batch_3,Остывание,524,584,60
Плетенка_batch_1,Выпекание,524,541,17
Багет новый_batch_3,Остывание,527,602,75
Сэндвич_batch_7,Формовка,530,541,11
Береке_batch_1,Выпекание,533,549,16
Сэндвич_batch_1,Расстойка,534,559,25
Сэндвич_batch_13,Комбинирование,534,555,21
Сэндвич_batch_8,Смешивание,534,544,10
Плетенка_batch_1,Остывание,541,601,60
Сэндвич_batch_10,Комбинирование,541,562,21
Сэндвич_batch_17,Смешивание,541,551,10
Сэндвич_batch_7,Расстойка,541,566,25
Сэндвич_batch_8,Формовка,544,555,11
Сэндвич_batch_5,Выпекание,545,567,22
Береке_batch_1,Остывание,549,609,60
Сэндвич_batch_17,Формовка,551,562,11
Сэндвич_batch_13,Смешивание,555,565,10
Сэндвич_batch_4,Комбинирование,555,576,21
Сэндвич_batch_8,Расстойка,555,580,25
Сэндвич_batch_1,Выпекание,559,581,22
Сэндвич_batch_10,Смешивание,562,572,10
Сэндвич_batch_15,Комбинирование,562,583,21
Сэндвич_batch_17,Расстойка,562,587,25
Сэндвич_batch_13,Формовка,565,576,11
Сэндвич_batch_7,Выпекание,566,588,22
Сэндвич_batch_5,Остывание,567,612,45
Сэндвич_batch_10,Формовка,572,583,11
Сэндвич_batch_12,Комбинирование,576,597,21
Сэндвич_batch_13,Расстойка,576,601,25
Сэндвич_batch_4,Смешивание,576,586,10
Сэндвич_batch_8,Выпекание,580,602,22
Сэндвич_batch_1,Остывание,581,626,45
Сэндвич_batch_10,Расстойка,583,608,25
Сэндвич_batch_14,Комбинирование,583,604,21
Сэндвич_batch_15,Смешивание,584,594,10
Сэндвич_batch_4,Формовка,586,597,11
Сэндвич_batch_17,Выпекание,587,609,22
Сэндвич_batch_7,Остывание,588,633,45
Сэндвич_batch_15,Формовка,594,605,11
Сэндвич_batch_11,Комбинирование,597,618,21
Сэндвич_batch_12,Смешивание,597,607,10
Сэндвич_batch_4,Расстойка,597,622,25
Сэндвич_batch_13,Выпекание,601,623,22
Сэндвич_batch_8,Остывание,602,647,45
Сэндвич_batch_14,Смешивание,604,614,10
Сэндвич_batch_3,Комбинирование,604,625,21
Сэндвич_batch_15,Расстойка,605,630,25
Сэндвич_batch_12,Формовка,607,618,11
Сэндвич_batch_10,Выпекание,608,630,22
Сэндвич_batch_14,Формовка,614,625,11
Сэндвич_batch_11,Смешивание,618,628,10
Сэндвич_batch_12,Расстойка,618,643,25
Хлеб «Зерновой»_batch_1,Комбинирование,618,639,21
Сэндвич_batch_4,Выпекание,622,644,22
Сэндвич_batch_13,Остывание,623,668,45
Сэндвич_batch_14,Расстойка,625,650,25
Сэндвич_batch_16,Комбинирование,625,646,21
Сэндвич_batch_3,Смешивание,625,635,10
Сэндвич_batch_11,Формовка,628,639,11
Сэндвич_batch_10,Остывание,630,675,45
Сэндвич_batch_15,Выпекание,630,652,22
Сэндвич_batch_3,Формовка,635,646,11
Сэндвич_batch_11,Расстойка,639,664,25
Сэндвич_batch_6,Комбинирование,639,660,21
Хлеб «Зерновой»_batch_1,Смешивание,639,649,10
Сэндвич_batch_12,Выпекание,643,665,22
Сэндвич_batch_4,Остывание,644,689,45
Сэндвич_batch_16,Смешивание,646,656,10
Сэндвич_batch_2,Комбинирование,646,667,21
Сэндвич_batch_3,Расстойка,646,671,25
Хлеб «Зерновой»_batch_1,Формовка,649,660,11
Сэндвич_batch_14,Выпекание,650,672,22
Сэндвич_batch_15,Остывание,652,697,45
Сэндвич_batch_16,Формовка,656,667,11
Сэндвич_batch_6,Смешивание,660,670,10
Сэндвич_batch_9,Комбинирование,660,681,21
Хлеб «Зерновой»_batch_1,Расстойка,660,685,25
Сэндвич_batch_11,Выпекание,664,686,22
Сэндвич_batch_12,Остывание,665,710,45
Отрубной (общий)_batch_2,Комбинирование,667,680,13
Сэндвич_batch_16,Расстойка,667,692,25
Сэндвич_batch_2,Смешивание,667,677,10
Сэндвич_batch_6,Формовка,670,681,11
Сэндвич_batch_3,Выпекание,671,693,22
Сэндвич_batch_14,Остывание,672,717,45
Сэндвич_batch_17,Остывание,672,717,45
Сэндвич_batch_2,Формовка,677,688,11
Любимый_batch_5,Комбинирование,680,693,13
Отрубной (общий)_batch_2,Смешивание,680,690,10
Батон Верный_batch_1,Комбинирование,681,693,12
Сэндвич_batch_6,Расстойка,681,706,25
Сэндвич_batch_9,Смешивание,681,691,10
Хлеб «Зерновой»_batch_1,Выпекание,685,710,25
Сэндвич_batch_11,Остывание,686,731,45
Сэндвич_batch_2,Расстойка,688,713,25
Отрубной (общий)_batch_2,Формовка,690,697,7
Сэндвич_batch_9,Формовка,691,702,11
Сэндвич_batch_16,Выпекание,692,714,22
Батон Верный_batch_1,Смешивание,693,703,10
Здоровье_batch_1,Комбинирование,693,700,7
Любимый_batch_5,Смешивание,693,703,10
Сэндвич_batch_19,Комбинирование,693,707,14
Сэндвич_batch_3,Остывание,693,738,45
Отрубной (общий)_batch_2,Расстойка,697,722,25
Батон Нарезной_batch_4,Комбинирование,700,708,8
Здоровье_batch_1,Смешивание,700,710,10
Сэндвич_batch_9,Расстойка,702,727,25
Батон Верный_batch_1,Формовка,703,709,6
Любимый_batch_5,Формовка,703,710,7
Сэндвич_batch_6,Выпекание,706,728,22
Жайлы_batch_2,Комбинирование,707,714,7
Батон Нарезной_batch_4,Смешивание,708,718,10
Сэндвич_batch_19,Смешивание,708,718,10
Батон Верный_batch_1,Расстойка,709,734,25
Сэндвич_batch_18,Комбинирование,709,730,21
Здоровье_batch_1,Формовка,710,714,4
Любимый_batch_5,Расстойка,710,735,25
Сэндвич_batch_2,Выпекание,713,735,22
Домашний_batch_1,Комбинирование,714,718,4
Жайлы_batch_2,Смешивание,714,724,10
Здоровье_batch_1,Расстойка,714,739,25
Сэндвич_batch_16,Остывание,714,759,45
Батон Нарезной_batch_4,Формовка,718,722,4
Домашний_batch_1,Смешивание,718,728,10
Славянский_batch_1,Комбинирование,718,720,2
Сэндвич_batch_19,Формовка,718,726,8
Зерновой Столичный_batch_1,Комбинирование,720,724,4
Славянский_batch_1,Смешивание,720,730,10
Батон Нарезной_batch_4,Расстойка,722,747,25
Отрубной (общий)_batch_2,Выпекание,722,739,17
Жайлы_batch_2,Формовка,724,728,4
Зерновой Столичный_batch_1,Смешивание,724,734,10
Семейный_batch_3,Комбинирование,724,727,3
Сэндвич_batch_19,Расстойка,726,751,25
Булочка для гамбургера большой с кунжутом_batch_2,Комбинирование,727,740,13
Сэндвич_batch_9,Выпекание,727,749,22
Домашний_batch_1,Формовка,728,730,2
Жайлы_batch_2,Расстойка,728,753,25
Семейный_batch_3,Смешивание,728,738,10
Сэндвич_batch_6,Остывание,728,773,45
Домашний_batch_1,Расстойка,730,755,25
Славянский_batch_1,Формовка,730,731,1
Сэндвич_batch_18,Смешивание,730,740,10
Хлеб «Тартин бездрожжевой»_batch_1,Комбинирование,730,734,4
Славянский_batch_1,Расстойка,731,756,25
Багет отрубной_batch_1,Комбинирование,734,745,11
Батон Верный_batch_1,Выпекание,734,751,17
Зерновой Столичный_batch_1,Формовка,734,736,2
Любимый_batch_5,Выпекание,735,752,17
Сэндвич_batch_2,Остывание,735,780,45
Хлеб «Тартин бездрожжевой»_batch_1,Смешивание,735,745,10
Зерновой Столичный_batch_1,Расстойка,736,761,25
Здоровье_batch_1,Выпекание,739,757,18
Отрубной (общий)_batch_2,Остывание,739,799,60
Семейный_batch_3,Формовка,739,741,2
Береке_batch_2,Комбинирование,740,742,2
Булочка для гамбургера большой с кунжутом_batch_2,Смешивание,740,750,10
Семейный_batch_3,Расстойка,741,766,25
Сэндвич_batch_18,Формовка,741,752,11
Береке_batch_2,Смешивание,742,752,10
Багет луковый_batch_1,Комбинирование,743,750,7
Багет отрубной_batch_1,Смешивание,745,755,10
Хлеб «Тартин бездрожжевой»_batch_1,Формовка,745,747,2
Батон Нарезной_batch_4,Выпекание,747,764,17
Хлеб «Тартин бездрожжевой»_batch_1,Расстойка,747,767,20
Сэндвич_batch_9,Остывание,749,794,45
Булочка для гамбургера большой с кунжутом_batch_2,Формовка,750,757,7
Багет луковый_batch_1,Смешивание,751,761,10
Батон Верный_batch_1,Остывание,751,811,60
Сэндвич_batch_19,Выпекание,751,773,22
Береке_batch_2,Формовка,752,753,1
Любимый_batch_5,Остывание,752,812,60
Сэндвич_batch_18,Расстойка,752,777,25
Береке_batch_2,Расстойка,753,773,20
Жайлы_batch_2,Выпекание,753,770,17
Багет отрубной_batch_1,Формовка,755,761,6
Домашний_batch_1,Выпекание,755,772,17
Славянский_batch_1,Выпекание,756,773,17
Булочка для гамбургера большой с кунжутом_batch_2,Расстойка,757,782,25
Здоровье_batch_1,Остывание,757,817,60
Багет луковый_batch_1,Формовка,761,765,4
Багет отрубной_batch_1,Расстойка,761,786,25
Зерновой Столичный_batch_1,Выпекание,761,778,17
Батон Нарезной_batch_4,Остывание,764,824,60
Багет луковый_batch_1,Расстойка,765,785,20
Семейный_batch_3,Выпекание,766,783,17
Жайлы_batch_2,Остывание,770,830,60
Хлеб «Тартин бездрожжевой»_batch_1,Выпекание,770,786,16
Домашний_batch_1,Остывание,772,832,60
Береке_batch_2,Выпекание,773,789,16
Славянский_batch_1,Остывание,773,833,60
Сэндвич_batch_19,Остывание,773,818,45
Хлеб «Зерновой»_batch_1,Остывание,774,849,75
Хлеб «Зерновой»_batch_2,Остывание,774,849,75
Чиабатта_batch_1,Остывание,774,849,75
Сэндвич_batch_18,Выпекание,777,799,22
Зерновой Столичный_batch_1,Остывание,778,838,60
Булочка для гамбургера большой с кунжутом_batch_2,Выпекание,782,804,22
Семейный_batch_3,Остывание,783,843,60
Багет луковый_batch_1,Выпекание,785,803,18
Багет отрубной_batch_1,Выпекание,786,804,18
Хлеб «Тартин бездрожжевой»_batch_1,Остывание,786,846,60
Береке_batch_2,Остывание,789,849,60
Сэндвич_batch_18,Остывание,799,844,45
Багет луковый_batch_1,Остывание,803,848,45
Багет отрубной_batch_1,Остывание,804,849,45
Булочка для гамбургера большой с кунжутом_batch_1,Остывание,804,849,45
Булочка для гамбургера большой с кунжутом_batch_2,Остывание,804,849,45
